,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
922,0,0,4,14,15,6,0,0,0,2,16,12,15,14,0,0,0,7,9,0,0,12,4,0,0,8,6,0,0,6,7,0,0,5,8,0,0,4,8,0,0,2,14,1,0,7,7,0,0,0,12,16,16,16,2,0,0,0,2,11,15,8,0,0,0
923,0,0,0,9,16,7,0,0,0,0,7,16,8,0,0,0,0,0,14,10,0,0,0,0,0,1,16,4,0,0,0,0,0,2,16,8,8,2,0,0,0,1,14,14,9,15,7,0,0,0,9,14,4,8,14,0,0,0,0,9,15,15,7,0,6
924,0,0,0,0,3,13,3,0,0,0,0,0,11,16,4,0,0,0,0,11,16,16,2,0,0,0,9,16,16,16,0,0,0,3,16,5,13,16,0,0,0,3,2,0,12,15,1,0,0,0,0,0,8,16,0,0,0,0,0,0,2,14,3,0,1
925,0,0,5,15,13,2,0,0,0,3,16,16,16,16,0,0,0,8,7,1,3,14,7,0,0,3,1,0,0,5,8,0,0,5,10,0,0,5,8,0,0,3,16,12,8,14,8,0,0,0,13,16,16,16,5,0,0,0,3,14,16,10,0,0,0
926,0,0,3,13,0,0,0,0,0,0,11,14,0,0,0,0,0,2,16,3,0,0,0,0,0,7,14,0,0,0,0,0,0,8,13,8,12,7,1,0,0,6,16,10,10,16,6,0,0,0,13,14,12,15,8,0,0,0,3,13,16,12,3,0,6
927,0,0,3,15,16,16,9,0,0,0,1,9,14,16,5,0,0,0,0,1,11,15,0,0,0,0,5,16,16,16,14,0,0,0,1,12,14,5,2,0,0,0,1,15,8,0,0,0,0,0,5,16,2,0,0,0,0,0,7,15,2,0,0,0,7
928,0,0,0,0,9,10,0,0,0,0,0,5,16,15,0,0,0,0,3,14,16,12,0,0,0,3,15,16,16,10,0,0,0,4,4,8,16,8,0,0,0,0,0,3,16,9,0,0,0,0,0,3,15,10,0,0,0,0,0,0,7,14,2,0,1
929,0,0,4,15,8,0,0,0,0,1,14,12,16,1,0,0,0,2,10,1,16,0,0,0,0,0,3,11,8,0,0,0,0,0,0,10,15,6,0,0,0,0,0,2,12,15,2,0,0,0,1,10,8,15,3,0,0,0,2,15,16,11,0,0,3
930,0,0,0,4,13,15,0,0,0,0,6,16,9,1,0,0,0,0,15,9,0,0,0,0,0,3,15,0,0,0,0,0,0,8,12,0,0,0,0,0,0,4,15,12,12,7,1,0,0,0,9,15,9,13,11,0,0,0,0,6,12,16,10,0,6
931,0,0,0,12,15,4,0,0,0,0,7,9,8,15,0,0,0,2,12,0,0,9,4,0,0,5,11,0,0,4,8,0,0,8,4,0,0,8,6,0,0,2,12,0,1,14,5,0,0,0,13,15,16,12,1,0,0,0,2,10,12,1,0,0,0
932,0,0,0,9,14,13,4,0,0,0,6,14,6,10,12,0,0,0,9,12,6,15,7,0,0,1,11,16,15,5,0,0,0,7,16,16,10,0,0,0,0,7,16,9,16,9,0,0,0,1,11,8,7,16,0,0,0,0,2,11,12,13,0,0,8
933,0,0,8,15,16,16,12,0,0,0,4,12,13,16,8,0,0,0,0,0,10,14,0,0,0,1,9,12,16,13,4,0,0,5,16,16,16,14,5,0,0,0,2,16,5,0,0,0,0,0,10,14,0,0,0,0,0,0,11,11,0,0,0,0,7
934,0,0,2,11,16,9,0,0,0,0,9,14,15,14,0,0,0,0,0,0,13,10,0,0,0,0,4,9,16,12,5,0,0,9,16,16,16,16,11,0,0,3,8,12,11,0,0,0,0,0,0,16,5,0,0,0,0,0,2,16,2,0,0,0,7
935,0,0,1,10,16,16,7,0,0,0,13,14,10,7,3,0,0,6,16,2,0,0,0,0,0,10,16,16,16,8,1,0,0,1,6,11,13,16,9,0,0,0,0,0,4,16,8,0,0,0,0,1,9,16,5,0,0,0,2,15,16,8,0,0,5
936,0,0,0,6,15,16,6,0,0,0,3,16,5,9,12,0,0,0,4,15,7,13,4,0,0,0,14,16,16,10,0,0,0,5,16,13,11,0,0,0,0,5,15,1,16,3,0,0,0,0,10,13,15,6,0,0,0,0,0,5,13,5,0,0,8
937,0,0,1,11,15,2,0,0,0,6,6,16,16,9,0,0,0,8,14,13,3,13,4,0,0,7,16,1,0,6,6,0,0,3,12,0,0,6,9,0,0,0,14,5,2,13,12,0,0,0,3,16,16,16,8,0,0,0,0,9,16,13,2,0,0
938,0,0,4,12,13,11,0,0,0,3,15,3,7,16,1,0,0,4,12,9,15,4,0,0,0,0,11,15,1,0,0,0,0,1,13,16,12,0,0,0,0,3,14,1,14,3,0,0,0,0,12,3,4,12,0,0,0,0,3,12,12,13,0,0,8
939,0,0,10,15,2,0,0,0,0,5,16,16,8,0,0,0,0,9,13,8,12,0,0,0,0,12,7,4,14,0,0,0,0,3,1,7,12,0,0,0,0,0,0,15,13,1,0,0,0,0,9,16,16,16,6,0,0,0,10,16,16,16,10,0,2
940,0,0,2,11,16,16,11,0,0,0,13,11,4,13,13,0,0,0,12,14,15,14,2,0,0,0,12,16,15,5,0,0,0,0,8,16,11,0,0,0,0,2,16,9,16,4,0,0,0,4,16,6,14,10,0,0,0,0,3,12,15,6,0,0,8
941,0,0,0,8,13,1,0,0,0,0,6,16,11,1,0,0,0,0,12,12,0,0,0,0,0,2,16,6,0,0,0,0,0,0,15,10,9,6,2,0,0,2,15,12,10,16,11,0,0,0,8,15,10,14,14,0,0,0,0,9,13,12,7,0,6
942,0,2,15,14,3,0,0,0,0,7,15,14,13,0,0,0,0,9,11,2,16,4,0,0,0,7,4,0,14,6,0,0,0,0,0,0,14,7,0,0,0,0,0,3,16,3,0,0,0,0,4,15,16,8,4,0,0,1,16,16,16,16,16,5,2
943,0,0,0,8,13,10,5,0,0,0,8,16,11,14,15,0,0,0,9,16,16,14,11,0,0,0,3,10,16,16,7,0,0,0,0,0,2,16,4,0,0,0,0,0,4,16,2,0,0,0,0,1,11,11,0,0,0,0,0,14,15,2,0,0,9
944,0,0,3,12,13,9,0,0,0,0,12,8,2,12,2,0,0,0,11,8,12,11,0,0,0,0,7,16,5,0,0,0,0,3,12,6,11,0,0,0,0,4,8,0,7,9,0,0,0,1,12,2,0,13,4,0,0,0,2,12,11,12,6,0,8
945,0,0,9,15,16,15,8,0,0,5,16,16,13,12,13,1,0,6,16,5,1,0,0,0,0,11,16,16,10,0,0,0,0,8,15,11,16,0,0,0,0,0,0,10,12,0,0,0,0,0,2,15,7,0,0,0,0,0,9,13,0,0,0,0,5
946,0,0,7,11,15,13,0,0,0,1,14,12,16,9,0,0,0,0,0,3,16,6,0,0,0,0,2,11,16,8,1,0,0,1,15,16,16,16,10,0,0,0,10,16,9,4,1,0,0,0,8,13,0,0,0,0,0,0,11,9,0,0,0,0,7
947,0,0,0,4,13,10,0,0,0,0,0,12,10,14,4,0,0,0,0,14,4,15,4,0,0,1,9,15,14,8,0,0,0,5,14,10,8,0,0,0,0,4,8,2,12,0,0,0,0,0,9,8,12,4,0,0,0,0,1,7,13,2,0,0,8
948,0,0,2,14,1,0,0,0,0,0,9,11,0,0,0,0,0,0,16,4,0,0,0,0,0,4,16,0,0,0,0,0,0,3,13,2,8,8,3,0,0,0,16,14,8,12,12,0,0,1,10,12,4,10,13,0,0,0,2,11,14,14,4,0,6
949,0,0,0,2,10,16,2,0,0,0,0,10,13,16,6,0,0,0,0,0,5,16,7,0,0,1,7,8,10,16,3,0,0,5,16,13,16,13,3,0,0,0,0,2,16,9,0,0,0,0,0,4,16,5,0,0,0,0,0,0,11,8,0,0,7
950,0,0,6,12,16,16,11,0,0,0,5,15,13,4,0,0,0,0,1,14,0,0,0,0,0,0,7,16,14,4,0,0,0,0,1,6,12,15,0,0,0,0,0,0,0,16,2,0,0,0,3,0,3,13,0,0,0,0,10,16,14,4,0,0,5
951,0,1,13,16,1,0,0,0,0,7,16,16,3,0,0,0,0,12,9,16,4,0,0,0,0,5,3,15,4,0,0,0,0,0,6,15,1,0,0,0,0,0,14,10,0,0,0,0,0,4,16,13,11,9,3,0,0,1,15,16,16,15,5,0,2
952,0,0,0,10,10,1,0,0,0,0,5,16,5,11,7,0,0,2,16,7,3,16,4,0,0,7,16,2,9,15,2,0,0,7,16,12,16,15,7,0,0,1,10,14,16,10,1,0,0,0,0,11,15,1,0,0,0,0,0,12,13,0,0,0,4
953,0,0,0,3,10,13,12,4,0,0,3,16,6,5,14,9,0,0,12,16,13,12,14,4,0,0,11,16,16,16,12,0,0,0,0,0,2,15,2,0,0,0,0,0,10,6,0,0,0,0,0,1,16,4,0,0,0,0,0,1,15,1,0,0,9
954,0,0,7,15,16,11,0,0,0,0,9,11,13,12,0,0,0,0,0,0,12,8,0,0,0,0,5,8,16,7,0,0,0,10,16,16,16,16,7,0,0,5,6,16,11,4,1,0,0,0,4,16,2,0,0,0,0,0,8,14,1,0,0,0,7
955,0,0,7,14,0,0,0,0,0,0,9,16,2,0,0,0,0,1,14,16,4,0,0,0,0,8,16,16,9,0,0,0,0,12,13,9,16,0,0,0,0,1,2,3,16,5,0,0,0,0,4,10,16,13,7,1,0,0,7,16,16,16,16,3,1
956,0,2,14,4,0,0,0,0,0,6,16,10,0,0,0,0,0,8,8,14,0,0,0,0,0,2,3,15,0,0,0,0,0,0,4,12,0,0,0,0,0,1,13,8,0,0,0,0,0,6,16,16,16,12,4,0,0,3,15,16,14,7,2,0,2
957,0,0,4,13,16,16,5,0,0,0,13,16,12,7,0,0,0,0,8,15,0,0,0,0,0,0,10,16,16,15,2,0,0,0,6,13,15,16,7,0,0,0,0,0,1,15,6,0,0,0,0,7,9,16,2,0,0,0,5,16,15,7,0,0,5
958,0,0,1,12,2,0,0,0,0,0,10,8,0,9,9,0,0,1,16,1,0,15,5,0,0,3,16,5,7,16,2,0,0,2,16,16,16,16,7,0,0,0,6,10,16,1,0,0,0,0,0,9,7,0,0,0,0,0,0,14,1,0,0,0,4
959,0,1,9,14,16,16,13,0,0,8,16,12,7,4,2,0,0,10,15,4,2,0,0,0,0,8,16,16,15,3,0,0,0,0,3,6,15,13,0,0,0,0,0,0,5,16,2,0,0,0,2,4,8,16,4,0,0,0,13,16,16,10,0,0,5
960,0,0,12,9,0,0,0,0,0,4,15,15,5,0,0,0,0,7,10,3,11,0,0,0,0,10,6,0,12,2,0,0,0,5,3,0,12,5,0,0,0,0,1,3,16,4,0,0,0,0,14,16,16,16,14,0,0,0,12,13,10,8,4,0,2
961,0,0,1,10,7,0,0,0,0,0,9,15,2,0,0,0,0,0,13,7,0,0,0,0,0,0,16,1,0,0,0,0,0,5,16,16,16,10,0,0,0,2,14,8,5,13,7,0,0,0,4,15,9,12,10,0,0,0,1,9,15,13,3,0,6
962,0,1,13,16,7,0,0,0,0,8,15,15,9,0,0,0,0,12,8,8,12,0,0,0,0,10,7,8,12,0,0,0,0,1,0,11,10,0,0,0,0,0,3,16,5,0,0,0,0,0,13,15,6,6,1,0,0,1,16,16,16,16,8,0,2
963,0,0,0,4,10,13,12,0,0,0,9,16,13,10,16,0,0,2,15,16,16,16,10,0,0,0,0,0,0,14,6,0,0,0,0,0,5,15,1,0,0,0,0,0,11,9,0,0,0,0,0,0,15,3,0,0,0,0,0,2,11,0,0,0,9
964,0,0,6,15,10,0,0,0,0,0,15,16,9,0,0,0,0,5,16,16,3,0,0,0,0,8,16,16,16,9,0,0,0,0,4,8,13,16,4,0,0,0,0,2,4,16,6,0,0,0,10,15,14,14,1,0,0,0,8,16,14,2,0,0,3
965,0,0,2,16,16,11,0,0,0,0,13,15,15,16,5,0,0,4,14,3,3,14,9,0,0,8,15,0,0,6,8,0,0,4,12,0,0,6,8,0,0,1,16,11,10,16,7,0,0,0,14,16,16,11,1,0,0,0,2,12,11,2,0,0,0
966,0,0,6,16,15,3,0,0,0,0,16,13,8,1,0,0,0,0,12,7,4,0,0,0,0,0,14,16,16,13,2,0,0,0,3,4,4,13,8,0,0,0,0,0,0,9,4,0,0,0,2,8,13,15,3,0,0,0,4,14,12,5,0,0,5
967,0,0,0,1,12,14,0,0,0,0,0,5,16,12,0,0,0,0,1,14,16,12,0,0,0,3,15,16,16,8,0,0,0,9,15,7,16,8,0,0,0,1,2,6,16,5,0,0,0,0,0,2,16,10,0,0,0,0,0,0,11,16,4,0,1
968,0,0,4,13,16,16,9,0,0,1,15,14,13,16,7,0,0,0,6,0,10,15,2,0,0,0,0,5,16,7,0,0,0,0,0,4,15,15,1,0,0,0,0,1,8,16,5,0,0,0,4,15,13,16,2,0,0,0,3,15,15,5,0,0,3
969,0,0,3,12,14,16,2,0,0,0,8,12,15,16,1,0,0,0,0,1,16,8,0,0,0,2,8,13,16,8,3,0,0,9,16,16,16,16,10,0,0,1,9,16,5,4,1,0,0,0,8,16,1,0,0,0,0,0,4,16,3,0,0,0,7
970,0,0,13,13,2,0,0,0,0,2,16,15,11,0,0,0,0,2,16,9,16,1,0,0,0,2,16,8,16,0,0,0,0,0,8,9,15,0,0,0,0,0,2,15,13,4,0,0,0,0,12,16,16,16,11,3,0,0,13,11,0,6,9,3,2
971,0,0,0,9,10,0,0,0,0,0,6,16,7,0,0,0,0,0,15,7,0,0,0,0,0,3,16,2,0,0,0,0,0,5,16,16,16,7,0,0,0,2,16,12,10,16,4,0,0,0,8,15,9,14,7,0,0,0,0,7,14,16,3,0,6
972,0,0,5,9,13,13,0,0,0,0,11,16,9,4,0,0,0,0,7,12,0,0,0,0,0,0,10,15,12,12,2,0,0,0,3,12,8,14,7,0,0,0,0,0,0,13,4,0,0,0,1,9,14,12,1,0,0,0,3,16,10,1,0,0,5
973,0,0,9,16,16,16,12,0,0,0,8,12,10,14,10,0,0,0,2,5,4,15,1,0,0,0,9,16,16,16,13,0,0,0,2,14,15,7,1,0,0,0,0,14,7,0,0,0,0,0,6,14,0,0,0,0,0,0,10,9,0,0,0,0,7
974,0,0,16,13,16,16,10,0,0,0,11,7,4,2,2,0,0,0,11,1,0,0,0,0,0,5,15,6,1,0,0,0,0,2,8,10,15,4,0,0,0,0,0,0,4,11,0,0,0,2,9,0,8,8,0,0,0,0,11,16,13,1,0,0,5
975,0,0,3,14,10,1,0,0,0,0,12,9,9,12,0,0,0,2,16,5,0,8,6,0,0,4,8,1,0,3,7,0,0,5,7,0,0,4,8,0,0,2,12,0,0,7,5,0,0,0,12,7,5,13,2,0,0,0,3,14,15,6,0,0,0
976,0,0,8,16,15,4,0,0,0,2,16,5,7,8,0,0,0,0,6,0,5,8,0,0,0,0,0,0,12,5,0,0,0,0,0,9,14,0,0,0,0,1,11,15,4,0,0,0,0,3,16,13,4,0,0,0,0,0,8,13,16,15,5,0,2
977,0,0,6,10,16,12,0,0,0,1,16,13,11,12,0,0,0,1,4,0,10,8,1,0,0,0,5,8,15,16,13,0,0,1,16,16,14,8,1,0,0,0,4,16,4,0,0,0,0,0,5,13,1,0,0,0,0,0,9,10,0,0,0,0,7
978,0,1,11,13,12,4,0,0,0,1,8,8,12,11,0,0,0,0,0,1,11,10,0,0,0,0,7,12,13,1,0,0,0,7,16,16,8,0,0,0,0,0,4,9,14,12,2,0,0,1,10,7,5,16,7,0,0,2,15,16,15,9,1,0,3
979,0,0,0,0,11,16,3,0,0,0,1,11,16,16,8,0,0,3,13,16,16,16,5,0,0,10,16,11,9,16,6,0,0,1,4,0,11,16,4,0,0,0,0,0,12,16,2,0,0,0,0,0,13,15,1,0,0,0,0,0,8,16,5,0,1
980,0,0,1,11,12,4,0,0,0,1,13,11,6,15,0,0,0,7,13,0,3,15,0,0,0,1,12,13,15,6,0,0,0,0,4,15,13,11,0,0,0,2,15,4,1,14,6,0,0,3,14,3,0,12,7,0,0,0,4,13,16,15,1,0,8
981,0,0,4,14,8,0,0,0,0,0,15,13,15,8,0,0,0,3,14,0,1,14,5,0,0,4,12,0,0,9,8,0,0,4,12,0,0,8,8,0,0,4,13,0,0,14,6,0,0,0,15,10,10,13,1,0,0,0,5,15,12,3,0,0,0
982,0,0,10,13,16,16,12,0,0,0,6,12,8,13,11,0,0,0,0,0,2,16,5,0,0,0,6,8,14,16,13,0,0,0,15,16,15,9,1,0,0,0,0,13,6,0,0,0,0,0,6,14,1,0,0,0,0,0,14,9,0,0,0,0,7
983,0,6,16,16,13,1,0,0,0,13,11,8,15,9,0,0,0,5,1,0,10,14,0,0,0,0,0,0,12,11,0,0,0,0,0,3,16,2,0,0,0,0,0,13,13,0,0,0,0,3,14,16,12,8,7,0,0,5,16,16,16,16,10,0,2
984,0,0,0,9,14,4,0,0,0,0,10,14,4,1,0,0,0,0,14,4,0,0,0,0,0,6,16,16,10,3,0,0,0,3,16,2,5,14,4,0,0,0,14,2,0,12,10,0,0,0,7,12,0,13,9,0,0,0,0,8,16,14,2,0,6
985,0,0,0,1,12,14,0,0,0,0,0,6,16,4,0,0,0,0,3,16,4,9,3,0,0,2,13,15,6,16,6,0,0,11,16,16,16,16,9,0,0,3,4,4,10,16,1,0,0,0,0,0,11,13,0,0,0,0,0,0,12,10,0,0,4
986,0,0,7,16,16,16,3,0,0,0,8,15,12,16,3,0,0,0,13,12,0,0,0,0,0,1,13,16,14,5,0,0,0,0,1,4,13,13,0,0,0,1,5,0,4,16,3,0,0,4,15,8,11,15,0,0,0,0,7,16,16,8,0,0,5
987,0,0,0,4,13,5,0,0,0,0,2,14,12,5,0,0,0,0,7,12,1,0,0,0,0,0,11,7,0,0,0,0,0,0,12,14,12,8,0,0,0,1,14,14,8,12,8,0,0,0,2,14,5,9,14,0,0,0,0,3,15,15,6,0,6
988,0,3,13,16,16,12,1,0,0,1,8,4,5,15,6,0,0,0,0,1,9,15,2,0,0,0,6,16,15,5,0,0,0,0,5,14,16,8,0,0,0,0,0,0,8,16,2,0,0,6,12,6,12,15,1,0,0,4,13,12,11,2,0,0,3
989,0,0,6,14,16,9,0,0,0,5,15,5,8,16,1,0,0,4,14,1,3,16,6,0,0,0,7,16,15,14,8,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,9,0,0,0,12,3,0,11,9,0,0,0,8,14,16,13,1,0,9
990,0,0,0,4,16,11,0,0,0,0,0,13,16,10,0,0,0,0,12,16,16,7,0,0,0,5,14,13,16,5,0,0,0,0,0,8,16,4,0,0,0,0,0,4,16,7,0,0,0,0,0,4,16,8,0,0,0,0,0,3,14,8,0,0,1
991,0,0,1,10,16,9,0,0,0,0,10,13,5,3,0,0,0,1,16,3,0,0,0,0,0,4,13,0,0,0,0,0,0,3,15,15,13,5,0,0,0,1,16,11,4,15,4,0,0,0,8,14,5,14,2,0,0,0,0,8,16,12,1,0,6
992,0,0,4,16,16,16,16,12,0,0,2,8,8,11,16,4,0,0,0,0,1,15,8,0,0,0,2,4,10,16,11,0,0,11,16,16,16,6,0,0,0,9,9,13,11,0,0,0,0,0,2,15,2,0,0,0,0,0,8,12,0,0,0,0,7
993,0,1,13,16,16,3,0,0,0,0,2,2,10,14,0,0,0,0,0,0,5,14,0,0,0,0,0,11,16,3,0,0,0,0,0,11,15,8,1,0,0,0,0,0,9,16,4,0,0,0,3,4,7,15,1,0,0,0,15,16,12,5,0,0,3
994,0,0,10,15,13,8,0,0,0,1,12,4,11,10,0,0,0,0,0,8,13,3,0,0,0,3,13,16,5,0,0,0,0,1,8,13,16,13,2,0,0,0,0,0,1,13,6,0,0,5,10,8,8,16,2,0,0,0,10,16,16,6,0,0,3
995,0,0,2,13,16,7,0,0,0,0,7,15,12,16,2,0,0,0,4,16,11,16,8,0,0,0,0,8,16,13,10,0,0,5,4,0,0,7,13,0,0,4,13,0,0,9,11,0,0,1,12,10,4,13,10,0,0,0,2,12,16,16,4,0,9
996,0,0,0,5,16,1,0,0,0,0,1,13,8,2,7,0,0,0,9,12,0,10,10,0,0,7,16,4,4,16,11,0,0,11,16,16,16,16,7,0,0,2,8,7,14,8,0,0,0,0,0,2,16,2,0,0,0,0,0,6,12,0,0,0,4
997,0,0,6,10,10,15,3,0,0,4,13,6,9,8,8,0,0,3,11,0,7,13,1,0,0,0,14,14,9,0,0,0,0,1,14,13,3,0,0,0,0,3,8,1,14,1,0,0,0,0,13,0,6,9,0,0,0,0,5,15,15,5,0,0,8
998,0,0,0,6,15,10,1,0,0,0,0,12,16,14,2,0,0,1,12,16,16,7,0,0,0,7,16,16,16,7,0,0,0,1,4,10,16,4,0,0,0,0,0,5,16,7,0,0,0,0,0,8,16,11,0,0,0,0,0,6,16,12,0,0,1
999,0,2,13,16,16,16,2,0,0,1,10,8,10,16,0,0,0,0,7,8,12,15,7,0,0,3,16,16,16,12,5,0,0,0,2,11,14,0,0,0,0,0,3,15,3,0,0,0,0,0,10,12,0,0,0,0,0,0,15,4,0,0,0,0,7
1000,0,0,0,6,15,2,2,0,0,0,3,15,10,4,15,0,0,2,14,9,0,12,11,0,0,9,16,4,3,16,14,0,0,11,16,16,16,15,7,0,0,1,10,11,16,8,0,0,0,0,0,3,16,1,0,0,0,0,0,8,11,0,0,0,4
1001,0,2,15,16,10,0,0,0,0,8,16,10,16,2,0,0,0,4,7,0,16,6,0,0,0,0,0,2,16,4,0,0,0,0,0,8,14,0,0,0,0,0,2,16,7,0,0,0,0,2,15,16,9,8,8,0,0,3,16,16,16,16,12,0,2
1002,0,4,15,16,12,0,0,0,0,12,15,7,16,5,0,0,0,3,3,0,15,4,0,0,0,0,0,0,13,7,0,0,0,0,0,5,15,2,0,0,0,0,1,14,11,0,0,0,0,1,13,16,9,8,3,0,0,3,16,16,16,16,16,1,2
1003,0,0,7,15,13,3,0,0,0,0,11,6,8,14,0,0,0,0,0,3,8,12,0,0,0,0,0,16,14,2,0,0,0,0,0,10,15,7,0,0,0,0,0,0,2,11,10,0,0,1,15,3,1,11,10,0,0,0,4,15,16,13,2,0,3
1004,0,0,10,16,12,0,0,0,0,1,14,13,16,4,0,0,0,0,2,3,16,5,0,0,0,0,0,4,16,2,0,0,0,0,0,11,14,0,0,0,0,0,2,16,8,0,3,0,0,1,13,16,14,16,16,3,0,0,12,16,16,13,7,0,2
1005,0,0,5,16,16,15,1,0,0,0,10,9,10,16,2,0,0,0,0,1,12,10,0,0,0,0,0,9,16,8,0,0,0,0,0,2,14,16,5,0,0,0,0,4,0,16,5,0,0,0,3,14,8,13,0,0,0,0,4,16,13,3,0,0,3
1006,0,0,11,16,15,2,0,0,0,0,12,10,14,8,0,0,0,0,0,0,11,8,0,0,0,0,0,1,15,3,0,0,0,0,1,11,11,0,0,0,0,6,15,15,2,0,0,0,0,9,16,14,9,3,0,0,0,1,9,12,15,16,13,0,2
1007,0,0,1,9,15,12,0,0,0,0,13,8,5,14,4,0,0,0,14,1,5,14,1,0,0,0,7,13,16,4,0,0,0,0,11,12,14,12,1,0,0,4,13,0,0,11,7,0,0,1,13,7,2,8,8,0,0,0,1,9,16,13,2,0,8
1008,0,3,15,16,11,0,0,0,0,10,15,13,16,2,0,0,0,10,7,4,16,0,0,0,0,1,0,9,12,0,0,0,0,0,1,16,6,0,0,0,0,0,10,15,0,0,0,0,0,7,16,14,12,14,11,0,0,6,16,16,16,11,3,0,2
1009,0,0,9,13,15,10,1,0,0,0,7,4,4,12,13,0,0,0,0,0,0,7,11,0,0,0,2,12,13,12,2,0,0,0,0,10,15,1,0,0,0,0,0,1,11,9,0,0,0,0,12,3,3,15,0,0,0,0,8,16,16,3,0,0,3
1010,0,2,16,10,9,8,0,0,0,0,10,16,16,12,0,0,0,1,5,10,16,10,6,0,0,11,16,16,16,15,7,0,0,3,5,14,9,2,0,0,0,0,6,16,0,0,0,0,0,0,10,10,0,0,0,0,0,3,16,1,0,0,0,0,7
1011,0,0,3,14,16,12,1,0,0,3,16,14,3,11,4,0,0,2,13,1,3,15,4,0,0,0,10,16,16,8,0,0,0,2,15,10,14,4,0,0,0,5,14,0,3,14,1,0,0,0,14,4,1,14,2,0,0,0,2,13,16,10,0,0,8
1012,0,0,0,9,14,0,0,0,0,0,5,16,4,4,9,0,0,4,16,3,0,13,9,0,0,6,16,15,12,16,13,0,0,0,8,11,15,14,3,0,0,0,0,0,16,5,0,0,0,0,0,6,13,0,0,0,0,0,0,9,10,0,0,0,4
1013,0,0,0,0,8,13,1,0,0,0,1,9,15,14,1,0,0,6,14,16,16,10,0,0,0,5,11,4,16,9,0,0,0,0,0,3,16,5,0,0,0,0,0,3,16,7,0,0,0,0,0,0,16,10,0,0,0,0,0,0,11,13,0,0,1
1014,0,0,1,13,14,2,0,0,0,0,7,16,10,12,0,0,0,3,15,10,0,12,3,0,0,7,9,0,0,8,7,0,0,5,9,0,0,8,7,0,0,1,13,0,0,11,2,0,0,0,13,7,5,10,0,0,0,0,3,14,15,3,0,0,0
1015,0,0,0,0,15,15,1,0,0,0,0,2,16,16,4,0,0,0,2,11,16,15,1,0,0,9,16,16,16,12,0,0,0,3,10,8,16,8,0,0,0,0,0,0,16,11,0,0,0,0,0,0,15,13,0,0,0,0,0,0,15,15,0,0,1
1016,0,0,2,14,15,8,0,0,0,0,8,10,3,15,1,0,0,0,5,11,1,15,4,0,0,0,0,12,15,16,5,0,0,0,0,0,2,8,6,0,0,1,3,0,0,7,5,0,0,1,12,4,0,10,7,0,0,0,4,14,14,13,1,0,9
1017,0,0,9,15,14,1,0,0,0,2,16,8,15,10,0,0,0,2,14,4,13,14,1,0,0,0,7,15,15,14,6,0,0,0,0,1,1,7,9,0,0,0,0,0,0,3,12,0,0,0,6,0,0,6,12,0,0,0,9,16,16,16,6,0,9
1018,0,0,7,10,13,5,0,0,0,6,16,12,16,12,0,0,0,6,15,6,16,14,1,0,0,1,13,16,12,16,2,0,0,0,0,0,0,13,4,0,0,0,0,0,0,11,7,0,0,0,11,6,4,13,8,0,0,0,9,16,16,12,3,0,9
1019,0,0,8,16,16,16,16,2,0,0,8,10,7,12,13,0,0,0,0,0,3,15,2,0,0,0,4,11,15,16,13,0,0,0,11,16,14,6,0,0,0,0,1,14,6,0,0,0,0,0,7,13,1,0,0,0,0,0,12,8,0,0,0,0,7
1020,0,0,10,12,13,11,2,0,0,0,14,9,8,8,2,0,0,0,15,0,0,0,0,0,0,6,16,6,0,0,0,0,0,3,12,13,15,5,0,0,0,0,0,0,6,13,1,0,0,0,9,5,4,14,0,0,0,0,8,15,15,7,0,0,5
1021,0,0,2,13,13,4,0,0,0,0,12,13,11,14,0,0,0,0,9,13,13,14,1,0,0,0,0,4,8,13,3,0,0,0,0,0,0,7,9,0,0,0,0,0,0,3,13,0,0,0,14,6,0,6,12,0,0,0,2,12,16,16,7,0,9
1022,0,0,0,5,12,15,7,0,0,0,3,14,4,13,6,0,0,0,4,13,0,14,7,0,0,0,0,13,14,16,8,0,0,0,0,0,3,8,8,0,0,1,3,0,0,10,8,0,0,5,16,7,0,12,4,0,0,0,2,6,13,15,1,0,9
1023,0,0,6,12,15,15,9,0,0,0,8,12,4,4,3,0,0,0,12,3,0,0,0,0,0,1,15,6,3,0,0,0,0,8,16,12,16,6,0,0,0,3,4,0,4,11,0,0,0,4,15,5,13,6,0,0,0,0,6,16,10,0,0,0,5
1024,0,0,3,10,13,5,0,0,0,0,15,12,5,14,1,0,0,4,12,1,0,10,4,0,0,5,8,0,0,8,7,0,0,5,8,0,0,8,8,0,0,4,11,0,0,11,5,0,0,1,14,6,7,12,0,0,0,0,4,15,14,4,0,0,0
1025,0,0,0,2,15,7,0,0,0,0,0,11,12,1,0,0,0,0,6,15,1,14,2,0,0,5,15,5,3,16,1,0,0,7,16,14,13,16,8,0,0,1,6,12,15,14,3,0,0,0,0,1,13,7,0,0,0,0,0,3,16,1,0,0,4
